Date;Open;High;Low;Close;Volume
15.12.20 01:22;1.21482;1.21485;1.21482;1.21483;193000000
15.12.20 01:22;1.21485;1.21485;1.21483;1.21485;113000000
15.12.20 01:23;1.21483;1.21485;1.21482;1.21483;122000000
15.12.20 01:23;1.21484;1.21485;1.21482;1.21485;154000000
15.12.20 01:23;1.21485;1.21486;1.21482;1.21486;166000000
15.12.20 01:23;1.21484;1.21486;1.21484;1.21484;144000000
15.12.20 01:23;1.21485;1.21487;1.21484;1.21485;135000000
15.12.20 01:23;1.21487;1.21488;1.21484;1.21486;143000000
15.12.20 01:24;1.21486;1.21486;1.21484;1.21486;139000000
15.12.20 01:24;1.21486;1.21486;1.21485;1.21486;128000000
15.12.20 01:24;1.21485;1.21488;1.21485;1.21488;179149997
15.12.20 01:24;1.21488;1.21493;1.21487;1.21493;152000000
15.12.20 01:24;1.21492;1.21493;1.21491;1.21491;144000000
15.12.20 01:24;1.21491;1.21492;1.2149;1.21491;155000000
15.12.20 01:25;1.21491;1.21491;1.2149;1.2149;142000000
15.12.20 01:25;1.21491;1.21492;1.2149;1.2149;139000000
15.12.20 01:25;1.2149;1.21493;1.2149;1.21492;124000000
15.12.20 01:25;1.21493;1.21494;1.21492;1.21494;154000000
15.12.20 01:25;1.21493;1.21494;1.21491;1.21492;151049999
15.12.20 01:25;1.2149;1.21491;1.21487;1.2149;148000000
15.12.20 01:26;1.21489;1.2149;1.21487;1.21488;143000000
15.12.20 01:26;1.21488;1.2149;1.21487;1.21489;119000000
15.12.20 01:26;1.21488;1.2149;1.21487;1.21488;148049999
15.12.20 01:26;1.21488;1.2149;1.21487;1.21488;149000000
15.12.20 01:26;1.21488;1.21491;1.21488;1.21491;138000000
15.12.20 01:26;1.21491;1.21494;1.21491;1.21492;136049999
15.12.20 01:27;1.21492;1.21495;1.21492;1.21494;135000000
15.12.20 01:27;1.21494;1.21495;1.21492;1.21493;132000000
15.12.20 01:27;1.21493;1.21495;1.21491;1.21491;146000000
15.12.20 01:27;1.21491;1.21494;1.21489;1.21493;155000000
15.12.20 01:27;1.21493;1.21493;1.21491;1.21491;137000000
15.12.20 01:27;1.21491;1.21494;1.21491;1.21492;129000000
15.12.20 01:28;1.21492;1.21493;1.21491;1.21492;131000000
15.12.20 01:28;1.21493;1.21493;1.21491;1.21493;125000000
15.12.20 01:28;1.21493;1.21494;1.21493;1.21493;122000000
15.12.20 01:28;1.21493;1.21494;1.21492;1.21493;124000000
15.12.20 01:28;1.21493;1.21493;1.21491;1.21493;99000000
15.12.20 01:28;1.21493;1.21494;1.21491;1.21492;137000000
15.12.20 01:29;1.21493;1.21493;1.21492;1.21492;132000000
15.12.20 01:29;1.21491;1.21494;1.2149;1.21492;139000000
15.12.20 01:29;1.21493;1.21493;1.21492;1.21493;145000000
15.12.20 01:29;1.21493;1.21494;1.21492;1.21494;90000000
15.12.20 01:29;1.21493;1.21494;1.21492;1.21492;134000000
15.12.20 01:29;1.21493;1.21494;1.21492;1.21493;161000000
15.12.20 01:30;1.21493;1.21494;1.21493;1.21493;116000000
15.12.20 01:30;1.21493;1.21494;1.21492;1.21493;137000000
15.12.20 01:30;1.21493;1.21494;1.21492;1.21493;125000000
15.12.20 01:30;1.21493;1.21494;1.21492;1.21494;156000000
15.12.20 01:30;1.21495;1.21496;1.21494;1.21495;156000000
15.12.20 01:30;1.21495;1.21496;1.21494;1.21494;131000000
15.12.20 01:31;1.21494;1.21496;1.21494;1.21496;136049999
15.12.20 01:31;1.21496;1.21496;1.21495;1.21495;110000000
15.12.20 01:31;1.21495;1.21495;1.21491;1.21491;133099998
15.12.20 01:31;1.21492;1.21493;1.21492;1.21493;151000000
15.12.20 01:31;1.21492;1.21495;1.21492;1.21494;142049999
15.12.20 01:31;1.21495;1.21498;1.21494;1.21498;137049999
15.12.20 01:32;1.21498;1.215;1.21496;1.215;136000000
15.12.20 01:32;1.21502;1.2151;1.21501;1.2151;149000000
15.12.20 01:32;1.21509;1.21511;1.21509;1.2151;100000000
15.12.20 01:32;1.2151;1.21511;1.21508;1.21511;145000000
15.12.20 01:32;1.21511;1.21511;1.21508;1.2151;116000000
15.12.20 01:32;1.2151;1.21515;1.21507;1.21515;104000000
15.12.20 01:33;1.21514;1.21521;1.21514;1.2152;137099998
15.12.20 01:33;1.21518;1.21521;1.21517;1.21521;106000000
15.12.20 01:33;1.21521;1.21521;1.21517;1.21519;153000000
15.12.20 01:33;1.21519;1.21524;1.21519;1.21524;129000000
15.12.20 01:33;1.21524;1.21524;1.21518;1.21518;152149997
15.12.20 01:33;1.21519;1.21521;1.21514;1.21514;149000000
15.12.20 01:34;1.21514;1.2152;1.21514;1.2152;112000000
15.12.20 01:34;1.21517;1.2152;1.21516;1.21519;145000000
15.12.20 01:34;1.21519;1.21522;1.21517;1.2152;121049999
15.12.20 01:34;1.21521;1.21525;1.2152;1.21525;135000000
15.12.20 01:34;1.21525;1.21527;1.21523;1.21524;167000000
15.12.20 01:34;1.21524;1.21525;1.21521;1.21525;152000000
15.12.20 01:35;1.21525;1.21528;1.21524;1.21526;135000000
15.12.20 01:35;1.21525;1.21526;1.21524;1.21526;97000000
15.12.20 01:35;1.21523;1.21526;1.21523;1.21526;150049999
15.12.20 01:35;1.21526;1.21531;1.21523;1.21531;142000000
15.12.20 01:35;1.21528;1.21539;1.21528;1.21539;147000000
15.12.20 01:35;1.21538;1.21539;1.21536;1.21538;154000000
15.12.20 01:36;1.21535;1.21536;1.21532;1.21533;147000000
15.12.20 01:36;1.21533;1.21534;1.21532;1.21534;141000000
15.12.20 01:36;1.21533;1.21534;1.21532;1.21533;142000000
15.12.20 01:36;1.21533;1.21538;1.21533;1.21534;146000000
15.12.20 01:36;1.21534;1.21539;1.21529;1.21537;147049999
15.12.20 01:36;1.21537;1.21545;1.21537;1.21543;136000000
15.12.20 01:37;1.21543;1.21543;1.2152;1.21521;154000000
15.12.20 01:37;1.21519;1.21525;1.21518;1.21524;143000000
15.12.20 01:37;1.21525;1.21526;1.21521;1.21522;145000000
15.12.20 01:37;1.21521;1.21524;1.21521;1.21523;177399992
15.12.20 01:37;1.21523;1.21524;1.21521;1.21521;154049999
15.12.20 01:37;1.21521;1.21523;1.2152;1.21522;140049999
15.12.20 01:38;1.21522;1.21525;1.21522;1.21525;146000000
15.12.20 01:38;1.21525;1.21525;1.21518;1.21522;129049999
15.12.20 01:38;1.2152;1.21523;1.2152;1.21523;155149997
15.12.20 01:38;1.21523;1.21524;1.21521;1.21524;161199996
15.12.20 01:38;1.21524;1.21524;1.21522;1.21522;128000000
15.12.20 01:38;1.21522;1.21524;1.21522;1.21523;151000000
15.12.20 01:39;1.21523;1.21524;1.21522;1.21523;148000000
15.12.20 01:39;1.21523;1.21523;1.21522;1.21523;129049999
15.12.20 01:39;1.21523;1.21523;1.21519;1.21522;165349993
15.12.20 01:39;1.21523;1.21523;1.2152;1.21521;171199996
15.12.20 01:39;1.21522;1.21523;1.2152;1.2152;166049999
15.12.20 01:39;1.21521;1.21523;1.21519;1.21522;132000000
15.12.20 01:40;1.21522;1.21522;1.21521;1.21522;130000000
15.12.20 01:40;1.21521;1.21522;1.21521;1.21521;142000000
15.12.20 01:40;1.21521;1.21523;1.2152;1.21522;160000000
15.12.20 01:40;1.21523;1.21523;1.21521;1.21522;149000000
15.12.20 01:40;1.21522;1.21522;1.21519;1.2152;160099998
15.12.20 01:40;1.2152;1.2152;1.21518;1.2152;146049999
15.12.20 01:41;1.2152;1.21524;1.2152;1.21523;167049999
15.12.20 01:41;1.21523;1.21524;1.21522;1.21523;150000000
15.12.20 01:41;1.21523;1.21525;1.21522;1.21525;176049999
15.12.20 01:41;1.21523;1.21524;1.21521;1.21522;148000000
15.12.20 01:41;1.21523;1.21523;1.2152;1.21522;99000000
15.12.20 01:41;1.21522;1.21523;1.21521;1.21522;122000000
15.12.20 01:42;1.21522;1.21522;1.2152;1.21521;168149997
15.12.20 01:42;1.21522;1.21523;1.21521;1.21522;154000000
15.12.20 01:42;1.21522;1.21525;1.21522;1.21525;164000000
15.12.20 01:42;1.21525;1.21527;1.21522;1.21522;185000000
15.12.20 01:42;1.21519;1.2152;1.21511;1.21511;129000000
15.12.20 01:42;1.21511;1.21522;1.21508;1.21522;162000000
15.12.20 01:43;1.21522;1.21527;1.21522;1.21527;138000000
15.12.20 01:43;1.21526;1.21527;1.21526;1.21526;120000000
15.12.20 01:43;1.21525;1.2153;1.21525;1.2153;147000000
15.12.20 01:43;1.2153;1.2153;1.21525;1.21528;138000000
15.12.20 01:43;1.21527;1.21528;1.21522;1.21523;148000000
15.12.20 01:43;1.21523;1.21531;1.21523;1.21531;156000000
15.12.20 01:44;1.21531;1.21533;1.2153;1.2153;148000000
15.12.20 01:44;1.2153;1.21532;1.2153;1.21531;119000000
15.12.20 01:44;1.21531;1.21533;1.21531;1.21532;126000000
15.12.20 01:44;1.2153;1.21531;1.21525;1.21526;153000000
15.12.20 01:44;1.21527;1.21527;1.21523;1.21526;167000000
15.12.20 01:44;1.21526;1.21526;1.21522;1.21523;134049999
15.12.20 01:45;1.21523;1.21526;1.21523;1.21525;123049999
15.12.20 01:45;1.21525;1.21527;1.21523;1.21526;147000000
15.12.20 01:45;1.21526;1.21526;1.21524;1.21526;119000000
15.12.20 01:45;1.21525;1.21525;1.21522;1.21524;144149997
15.12.20 01:45;1.21524;1.21524;1.21521;1.21522;119000000
15.12.20 01:45;1.21522;1.21523;1.21521;1.21521;150000000
15.12.20 01:46;1.21521;1.21523;1.21521;1.21523;130049999
15.12.20 01:46;1.21523;1.21523;1.2152;1.21522;123000000
15.12.20 01:46;1.21522;1.21522;1.21519;1.21521;114000000
15.12.20 01:46;1.21521;1.21522;1.2152;1.21521;113049999
15.12.20 01:46;1.21521;1.21522;1.21521;1.21521;144000000
15.12.20 01:46;1.21521;1.21523;1.21521;1.21523;123000000
15.12.20 01:47;1.21523;1.21523;1.21517;1.21517;146000000
15.12.20 01:47;1.21517;1.21519;1.21517;1.21518;123000000
15.12.20 01:47;1.21518;1.2152;1.21517;1.21518;158000000
15.12.20 01:47;1.21517;1.21519;1.21516;1.21519;117049999
15.12.20 01:47;1.21518;1.21526;1.21518;1.21526;150000000
15.12.20 01:47;1.21526;1.21527;1.21525;1.21526;173000000
15.12.20 01:48;1.21526;1.21527;1.21526;1.21527;143000000
15.12.20 01:48;1.21527;1.21528;1.21526;1.21528;143000000
15.12.20 01:48;1.21528;1.21529;1.21525;1.21529;147000000
15.12.20 01:48;1.21528;1.21529;1.21525;1.21526;137000000
15.12.20 01:48;1.21526;1.21529;1.21526;1.21529;122000000
15.12.20 01:48;1.21529;1.21529;1.2152;1.21522;126049999
15.12.20 01:49;1.2152;1.21522;1.21519;1.21521;142000000
15.12.20 01:49;1.2152;1.21521;1.21518;1.21521;153000000
15.12.20 01:49;1.21521;1.21521;1.21519;1.2152;105000000
15.12.20 01:49;1.2152;1.21524;1.21519;1.21524;144000000
15.12.20 01:49;1.21524;1.2153;1.21523;1.21529;132000000
15.12.20 01:49;1.2153;1.21532;1.21528;1.21531;135000000
15.12.20 01:50;1.21532;1.21535;1.21531;1.21535;157099998
15.12.20 01:50;1.21535;1.21535;1.21532;1.21534;129000000
15.12.20 01:50;1.21534;1.21534;1.21527;1.21529;142000000
15.12.20 01:50;1.21528;1.21529;1.21527;1.21529;133000000
15.12.20 01:50;1.21527;1.21529;1.21526;1.21527;102000000
15.12.20 01:50;1.21528;1.21533;1.21527;1.21531;160000000
15.12.20 01:51;1.21533;1.21533;1.21531;1.21532;94000000
15.12.20 01:51;1.21532;1.21535;1.2153;1.21533;136000000
15.12.20 01:51;1.21534;1.21535;1.2153;1.21535;141049999
15.12.20 01:51;1.21535;1.21538;1.21534;1.21538;143000000
15.12.20 01:51;1.21536;1.21538;1.21534;1.21536;134000000
15.12.20 01:51;1.21536;1.21544;1.21536;1.21543;145000000
15.12.20 01:52;1.21542;1.21542;1.21534;1.21536;147000000
15.12.20 01:52;1.21535;1.21542;1.21535;1.21542;143049999
15.12.20 01:52;1.21541;1.21542;1.21537;1.21537;136000000
15.12.20 01:52;1.21539;1.21539;1.21535;1.21537;152000000
15.12.20 01:52;1.21534;1.21544;1.21534;1.21543;146000000
15.12.20 01:52;1.21543;1.21547;1.21542;1.21546;127000000
15.12.20 01:53;1.21545;1.21548;1.21543;1.21545;139000000
15.12.20 01:53;1.21545;1.21548;1.21545;1.21548;182049999
15.12.20 01:53;1.21546;1.2155;1.21544;1.21548;158000000
15.12.20 01:53;1.21549;1.21555;1.21547;1.21552;170000000
15.12.20 01:53;1.21553;1.21559;1.21553;1.21559;154000000
15.12.20 01:53;1.21559;1.21566;1.21557;1.21566;154000000
15.12.20 01:54;1.21565;1.21567;1.2156;1.21566;136000000
15.12.20 01:54;1.21566;1.21572;1.21566;1.21566;122000000
15.12.20 01:54;1.21566;1.21566;1.21561;1.21561;149000000
15.12.20 01:54;1.21562;1.21577;1.21562;1.21577;128000000
15.12.20 01:54;1.21577;1.21587;1.21576;1.21584;109000000
15.12.20 01:54;1.21589;1.21592;1.21581;1.21581;144099998
15.12.20 01:55;1.21581;1.21581;1.21572;1.21574;154099998
15.12.20 01:55;1.21574;1.2158;1.21573;1.21576;156000000
15.12.20 01:55;1.21577;1.21579;1.21577;1.21579;132049999
15.12.20 01:55;1.21579;1.21584;1.21578;1.21582;170000000
15.12.20 01:55;1.2158;1.21585;1.21579;1.21581;156000000
15.12.20 01:55;1.2158;1.21584;1.21577;1.21577;141000000
15.12.20 01:56;1.21577;1.21578;1.21572;1.21573;125000000
15.12.20 01:56;1.21571;1.21574;1.2157;1.21573;142000000
15.12.20 01:56;1.21573;1.21578;1.21573;1.21578;145099998
15.12.20 01:56;1.21578;1.21582;1.21577;1.21582;154099998
15.12.20 01:56;1.21583;1.21584;1.21581;1.21583;155049999
15.12.20 01:56;1.21582;1.21584;1.21579;1.21579;139049999
15.12.20 01:57;1.21579;1.2158;1.21564;1.21564;151000000
15.12.20 01:57;1.21565;1.21566;1.21557;1.21559;162000000
15.12.20 01:57;1.21559;1.21568;1.21559;1.21567;92000000
15.12.20 01:57;1.21568;1.21573;1.21568;1.21572;141000000
15.12.20 01:57;1.21572;1.21572;1.21563;1.21564;148099998
15.12.20 01:57;1.21565;1.2157;1.21564;1.2157;136049999
15.12.20 01:58;1.2157;1.21571;1.21569;1.21571;152000000
15.12.20 01:58;1.21569;1.21574;1.21568;1.21574;151000000
15.12.20 01:58;1.21571;1.21575;1.21571;1.21572;151000000
15.12.20 01:58;1.21572;1.21573;1.21572;1.21572;120000000
15.12.20 01:58;1.21572;1.21574;1.21571;1.21572;151000000
15.12.20 01:58;1.21572;1.21574;1.21571;1.21573;132000000
15.12.20 01:59;1.21576;1.21582;1.21576;1.2158;127000000
15.12.20 01:59;1.2158;1.21581;1.21574;1.21574;160000000
15.12.20 01:59;1.21574;1.21574;1.21568;1.21569;165049999
15.12.20 01:59;1.21569;1.21569;1.21562;1.21563;129000000
15.12.20 01:59;1.21562;1.21569;1.21561;1.21564;161000000
15.12.20 01:59;1.21565;1.21572;1.21565;1.21572;168000000
15.12.20 02:00;1.21574;1.21575;1.21572;1.21574;150000000
15.12.20 02:00;1.21575;1.21575;1.21568;1.21571;174049999
15.12.20 02:00;1.21571;1.21578;1.2157;1.21577;186000000
15.12.20 02:00;1.21577;1.21584;1.21577;1.2158;137000000
15.12.20 02:00;1.2158;1.21582;1.21579;1.2158;167099998
15.12.20 02:00;1.21578;1.21579;1.21575;1.21576;142049999
15.12.20 02:01;1.21577;1.21581;1.21577;1.2158;128099998
15.12.20 02:01;1.21579;1.21582;1.21577;1.2158;136000000
15.12.20 02:01;1.21579;1.21588;1.21579;1.21586;166000000
15.12.20 02:01;1.21586;1.21589;1.21586;1.21589;160000000
15.12.20 02:01;1.21593;1.21599;1.21593;1.21596;146000000
15.12.20 02:01;1.21597;1.216;1.21596;1.216;157000000
15.12.20 02:02;1.21601;1.21602;1.21598;1.21598;147000000
15.12.20 02:02;1.216;1.216;1.21594;1.21595;146000000
15.12.20 02:02;1.21595;1.21596;1.21593;1.21593;124000000
15.12.20 02:02;1.21595;1.21596;1.21587;1.21588;132000000
15.12.20 02:02;1.21587;1.21589;1.21582;1.21582;162049999
15.12.20 02:02;1.21582;1.21584;1.21579;1.21579;162049999
15.12.20 02:03;1.21579;1.21585;1.21577;1.21582;157000000
15.12.20 02:03;1.21583;1.21584;1.2158;1.21581;149000000
15.12.20 02:03;1.2158;1.21582;1.21577;1.21577;137000000
15.12.20 02:03;1.2158;1.21585;1.21577;1.21584;155000000
15.12.20 02:03;1.21584;1.21586;1.21582;1.21584;171000000
15.12.20 02:03;1.21583;1.21585;1.2158;1.21581;145000000
15.12.20 02:04;1.21583;1.21583;1.21577;1.21579;130000000
15.12.20 02:04;1.21579;1.21581;1.21577;1.21581;130000000
15.12.20 02:04;1.21579;1.21582;1.21578;1.21581;157000000
15.12.20 02:04;1.21581;1.21582;1.2158;1.21582;134000000
15.12.20 02:04;1.21581;1.21584;1.2158;1.21584;155000000
15.12.20 02:04;1.21582;1.21587;1.21582;1.21587;127000000
15.12.20 02:05;1.21587;1.21587;1.21583;1.21586;129049999
15.12.20 02:05;1.21588;1.2159;1.21586;1.21586;145000000
15.12.20 02:05;1.21584;1.21588;1.21584;1.21588;139049999
15.12.20 02:05;1.21588;1.21591;1.21586;1.21589;139000000
15.12.20 02:05;1.21589;1.21592;1.21589;1.21592;132000000
15.12.20 02:05;1.21591;1.21591;1.21587;1.21587;137000000
15.12.20 02:06;1.21587;1.21589;1.21585;1.21586;144000000
15.12.20 02:06;1.21585;1.21588;1.21585;1.21588;152000000
15.12.20 02:06;1.21588;1.21588;1.21582;1.21582;149000000
15.12.20 02:06;1.21582;1.21583;1.21579;1.2158;153000000
15.12.20 02:06;1.21581;1.21584;1.21578;1.21582;138000000
15.12.20 02:06;1.21582;1.21588;1.21582;1.21588;121000000
15.12.20 02:07;1.21586;1.21587;1.21584;1.21586;149000000
15.12.20 02:07;1.21586;1.21586;1.21583;1.21586;128000000
15.12.20 02:07;1.21588;1.21601;1.21587;1.21601;154000000
15.12.20 02:07;1.21601;1.21603;1.21599;1.21602;146000000
15.12.20 02:07;1.21602;1.21602;1.21594;1.21599;183000000
15.12.20 02:07;1.21602;1.21602;1.21597;1.21598;168000000
15.12.20 02:08;1.21596;1.21599;1.21594;1.21596;138000000
15.12.20 02:08;1.21596;1.21597;1.21594;1.21594;138000000
15.12.20 02:08;1.21595;1.21596;1.21593;1.21594;151000000
15.12.20 02:08;1.21594;1.21596;1.2159;1.2159;146000000
15.12.20 02:08;1.21589;1.2159;1.21587;1.2159;121000000
15.12.20 02:08;1.21589;1.21592;1.21587;1.21589;133000000
15.12.20 02:09;1.21587;1.21589;1.21586;1.21587;160000000
15.12.20 02:09;1.21587;1.21589;1.21586;1.21587;174000000
15.12.20 02:09;1.21586;1.21587;1.21582;1.21585;119000000
15.12.20 02:09;1.21586;1.21589;1.21583;1.21587;156049999
15.12.20 02:09;1.21587;1.21587;1.21585;1.21585;161000000
15.12.20 02:09;1.21585;1.21589;1.21584;1.21588;122000000
15.12.20 02:10;1.21587;1.21588;1.21586;1.21588;166000000
15.12.20 02:10;1.21589;1.2159;1.21587;1.21589;130000000
15.12.20 02:10;1.21588;1.21589;1.21587;1.21589;110000000
15.12.20 02:10;1.21588;1.21589;1.21588;1.21588;133000000
15.12.20 02:10;1.21587;1.21591;1.21587;1.2159;113000000
15.12.20 02:10;1.2159;1.21591;1.21584;1.21587;127000000
15.12.20 02:11;1.21584;1.21589;1.21584;1.21587;123000000
15.12.20 02:11;1.21587;1.21589;1.21586;1.21587;150000000
15.12.20 02:11;1.21589;1.21589;1.21586;1.21588;149000000
15.12.20 02:11;1.21589;1.21591;1.21586;1.21588;135000000
15.12.20 02:11;1.21587;1.21587;1.21582;1.21586;130000000
15.12.20 02:11;1.21588;1.2159;1.21587;1.21589;132000000
15.12.20 02:12;1.2159;1.21592;1.2159;1.2159;149000000
15.12.20 02:12;1.2159;1.21591;1.21588;1.21588;172000000
15.12.20 02:12;1.21588;1.2159;1.21584;1.21585;152000000
15.12.20 02:12;1.21585;1.21587;1.21583;1.21587;160000000
15.12.20 02:12;1.21586;1.21589;1.21585;1.21589;141000000
15.12.20 02:12;1.21589;1.21603;1.21587;1.216;126000000
15.12.20 02:13;1.216;1.21603;1.21599;1.21599;147049999
15.12.20 02:13;1.21601;1.21601;1.21594;1.21594;158000000
15.12.20 02:13;1.21593;1.21595;1.21592;1.21594;160000000
15.12.20 02:13;1.21594;1.21594;1.21589;1.21589;154000000
15.12.20 02:13;1.21588;1.21589;1.21587;1.21589;141000000
15.12.20 02:13;1.21589;1.2159;1.21586;1.21586;116000000
15.12.20 02:14;1.21587;1.21589;1.21581;1.21581;183000000
15.12.20 02:14;1.21581;1.21583;1.21581;1.21581;145099998
15.12.20 02:14;1.21581;1.21583;1.2157;1.21571;126049999
15.12.20 02:14;1.2157;1.21576;1.2157;1.21572;156099998
15.12.20 02:14;1.21575;1.21577;1.21575;1.21577;157000000
15.12.20 02:14;1.21577;1.21577;1.21575;1.21576;156000000
15.12.20 02:15;1.21577;1.21577;1.21571;1.21573;108000000
15.12.20 02:15;1.21572;1.21575;1.21572;1.21573;150000000
15.12.20 02:15;1.21572;1.21576;1.21572;1.21573;143000000
15.12.20 02:15;1.21572;1.21575;1.21567;1.21567;110049999
15.12.20 02:15;1.21567;1.21571;1.21567;1.21571;152000000
15.12.20 02:15;1.21571;1.21571;1.21567;1.21567;126049999
15.12.20 02:16;1.21569;1.2157;1.21567;1.21569;127000000
15.12.20 02:16;1.21568;1.2157;1.21567;1.21569;136000000
15.12.20 02:16;1.21569;1.21569;1.21566;1.21568;124000000
15.12.20 02:16;1.21567;1.21568;1.21562;1.21563;127000000
15.12.20 02:16;1.21563;1.21568;1.21563;1.21566;139000000
15.12.20 02:16;1.21566;1.21568;1.21564;1.21565;147000000
15.12.20 02:17;1.21566;1.21567;1.21564;1.21567;154000000
15.12.20 02:17;1.21566;1.2157;1.21566;1.2157;134000000
15.12.20 02:17;1.21576;1.21582;1.21576;1.21579;133049999
15.12.20 02:17;1.2158;1.2158;1.21577;1.21579;137049999
15.12.20 02:17;1.21578;1.21581;1.21577;1.2158;139000000
15.12.20 02:17;1.21581;1.21581;1.21576;1.21577;124000000
15.12.20 02:18;1.21576;1.21577;1.2157;1.21571;131049999
15.12.20 02:18;1.21571;1.21571;1.21568;1.21569;150000000
15.12.20 02:18;1.21569;1.21569;1.21562;1.21563;141000000
15.12.20 02:18;1.21563;1.21565;1.2156;1.21563;158049999
15.12.20 02:18;1.21564;1.21565;1.21562;1.21563;119000000
15.12.20 02:18;1.21563;1.21564;1.21559;1.21559;126000000
15.12.20 02:19;1.21559;1.21562;1.21559;1.21562;138000000
15.12.20 02:19;1.21563;1.21566;1.21562;1.21563;147000000
15.12.20 02:19;1.21563;1.21564;1.21562;1.21564;160049999
15.12.20 02:19;1.21564;1.21564;1.21562;1.21564;135049999
15.12.20 02:19;1.21564;1.21564;1.21559;1.2156;131000000
15.12.20 02:19;1.2156;1.21563;1.21559;1.21563;126000000
15.12.20 02:20;1.21563;1.21564;1.21562;1.21564;109000000
15.12.20 02:20;1.21562;1.21564;1.21562;1.21563;139000000
15.12.20 02:20;1.21564;1.21565;1.21563;1.21565;126000000
15.12.20 02:20;1.21565;1.21567;1.21563;1.21564;136000000
15.12.20 02:20;1.21564;1.21566;1.21564;1.21565;105000000
15.12.20 02:20;1.21565;1.21567;1.21564;1.21566;141000000
15.12.20 02:21;1.21565;1.21576;1.21565;1.21574;141000000
15.12.20 02:21;1.21576;1.21576;1.21568;1.21568;130049999
15.12.20 02:21;1.21568;1.21576;1.21568;1.21575;175000000
15.12.20 02:21;1.21575;1.21576;1.21573;1.21574;137049999
15.12.20 02:21;1.21574;1.21574;1.21572;1.21572;165149997
15.12.20 02:21;1.21572;1.21575;1.21572;1.21574;163099998
15.12.20 02:22;1.21574;1.21575;1.21572;1.21575;144099998
15.12.20 02:22;1.21574;1.21576;1.21572;1.21575;157000000
15.12.20 02:22;1.21575;1.21579;1.21575;1.21579;142000000
15.12.20 02:22;1.2158;1.2158;1.21577;1.21579;136000000
15.12.20 02:22;1.21579;1.21579;1.21574;1.21576;146000000
15.12.20 02:22;1.21574;1.21578;1.21573;1.21578;149099998
15.12.20 02:23;1.21577;1.21579;1.21574;1.21575;134000000
15.12.20 02:23;1.21575;1.21578;1.21574;1.21574;129000000
15.12.20 02:23;1.21574;1.21574;1.21569;1.2157;144000000
15.12.20 02:23;1.21569;1.21573;1.21568;1.21571;131049999
15.12.20 02:23;1.21571;1.21572;1.21569;1.21571;155049999
15.12.20 02:23;1.21571;1.21574;1.21571;1.21572;166000000
15.12.20 02:24;1.21572;1.21578;1.21572;1.21578;151049999
15.12.20 02:24;1.21577;1.2158;1.21575;1.2158;128000000
15.12.20 02:24;1.21579;1.21582;1.21576;1.21578;150000000
15.12.20 02:24;1.21578;1.21579;1.21577;1.21578;159000000
15.12.20 02:24;1.21579;1.21579;1.21576;1.21577;138000000
15.12.20 02:24;1.21576;1.21577;1.21576;1.21576;137000000
15.12.20 02:25;1.21576;1.21577;1.21575;1.21577;148049999
15.12.20 02:25;1.21577;1.21578;1.21573;1.21578;131000000
15.12.20 02:25;1.21576;1.21578;1.21572;1.21574;134149997
15.12.20 02:25;1.21574;1.21575;1.21572;1.21574;164149997
15.12.20 02:25;1.21574;1.21576;1.21573;1.21573;153049999
15.12.20 02:25;1.21572;1.21574;1.21571;1.21574;148000000
15.12.20 02:26;1.21574;1.21575;1.21573;1.21573;148000000
15.12.20 02:26;1.21574;1.21577;1.21573;1.21574;115000000
15.12.20 02:26;1.21577;1.21577;1.21574;1.21577;138000000
15.12.20 02:26;1.21576;1.21579;1.21576;1.21578;153099998
15.12.20 02:26;1.21577;1.21578;1.21577;1.21577;139149997
15.12.20 02:26;1.21578;1.21578;1.21576;1.21578;148049999
15.12.20 02:27;1.21578;1.21578;1.21576;1.21578;131049999
15.12.20 02:27;1.21578;1.21579;1.21576;1.21577;130049999
15.12.20 02:27;1.21577;1.21579;1.21576;1.21578;149000000
15.12.20 02:27;1.21578;1.21578;1.21576;1.21576;113149997
15.12.20 02:27;1.21577;1.21579;1.21575;1.21579;137000000
15.12.20 02:27;1.21578;1.21578;1.21575;1.21576;163049999
15.12.20 02:28;1.21578;1.21582;1.21576;1.21581;168000000
15.12.20 02:28;1.21582;1.21588;1.21582;1.21587;150049999
15.12.20 02:28;1.21586;1.21588;1.21586;1.21588;162099998
15.12.20 02:28;1.21588;1.21589;1.21585;1.21586;156000000
15.12.20 02:28;1.21586;1.21588;1.21585;1.21588;159099998
15.12.20 02:28;1.21587;1.21589;1.21586;1.21586;124000000
15.12.20 02:29;1.21586;1.21586;1.21583;1.21583;143000000
15.12.20 02:29;1.21583;1.21584;1.21581;1.21582;132099998
15.12.20 02:29;1.21582;1.2159;1.21582;1.21587;143000000
15.12.20 02:29;1.21587;1.21597;1.21586;1.21596;155000000
15.12.20 02:29;1.21595;1.21598;1.21593;1.21598;151000000
15.12.20 02:29;1.21598;1.21599;1.21593;1.21598;150049999
15.12.20 02:30;1.21598;1.216;1.21597;1.21598;135000000
15.12.20 02:30;1.21597;1.21599;1.21596;1.21596;127000000
15.12.20 02:30;1.21594;1.21594;1.21584;1.21584;140000000
15.12.20 02:30;1.21583;1.21587;1.21583;1.21585;149000000
15.12.20 02:30;1.21585;1.21585;1.2158;1.21582;132000000
15.12.20 02:30;1.21583;1.21584;1.2158;1.21581;161049999
15.12.20 02:31;1.2158;1.21582;1.21579;1.21582;171000000
